,InvoiceDate,InvoiceNo,CustomerID,StockCode,Country,Description,Quantity,Price,Revenue,DayOfWeek,Month,RevenueLag_1Day,PurchaseID,UnitPrice,AvgMonthlyProductRevenue,AvgMonthlyUnitPrice,AvgMonthlyQuantitySold,Cohort,OrderMonth,FirstPurchaseDate,IsFirstPurchase,UnitCost,TotalCost,GrossProfit,GrossMargin
9164,2011-03-24,547652,1460600,22543.0,United Kingdom,MINI JIGSAW BAKE A CAKE ,1,0.42,0.42,4,3,1.25,14606-22543,0.42,0.7,0.49,1.0,2011-03,2011-03,2011-03-21,False,0.018000000000000002,0.018000000000000002,0.40199999999999997,95.71428571428571
9165,2011-03-24,547652,1460600,22260.0,United Kingdom,FELT EGG COSY BLUE RABBIT ,1,0.85,0.85,4,3,0.42,14606-22260,0.85,8.27,0.42,9.0,2011-03,2011-03,2011-03-21,False,0.018000000000000002,0.018000000000000002,0.832,97.88235294117646
9166,2011-03-24,547652,1460600,22262.0,United Kingdom,FELT EGG COSY CHICKEN,1,0.85,0.85,4,3,0.85,14606-22262,0.85,8.51,0.39,10.0,2011-03,2011-03,2011-03-21,False,0.009000000000000001,0.009000000000000001,0.841,98.94117647058823
9167,2011-03-24,547652,1460600,82580.0,United Kingdom,BATHROOM METAL SIGN,1,0.55,0.55,4,3,0.85,14606-82580,0.55,5.9,0.55,11.0,2011-03,2011-03,2011-03-21,False,0.0,0.0,0.55,100.0
9168,2011-03-24,547652,1460600,22286.0,United Kingdom,DECORATION  WOBBLY RABBIT  METAL ,1,1.65,1.65,4,3,0.55,14606-22286,1.65,8.18,1.27,5.0,2011-03,2011-03,2011-03-21,False,0.12600000000000003,0.12600000000000003,1.5239999999999998,92.36363636363636
9169,2011-03-24,547652,1460600,21232.0,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,1,1.25,1.25,4,3,1.65,14606-21232,1.25,17.64,0.57,14.0,2011-03,2011-03,2011-03-21,False,0.0,0.0,1.25,100.0
9170,2011-03-24,547652,1460600,22405.0,United Kingdom,MONEY BOX POCKET MONEY DESIGN,1,1.25,1.25,4,3,1.25,14606-22405,1.25,7.08,0.59,6.0,2011-03,2011-03,2011-03-21,False,0.09000000000000001,0.09000000000000001,1.16,92.8
9171,2011-03-24,547652,1460600,21067.0,United Kingdom,VINTAGE RED TEATIME MUG,1,1.25,1.25,4,3,1.25,14606-21067,1.25,4.14,1.2,3.0,2011-03,2011-03,2011-03-21,False,0.045000000000000005,0.045000000000000005,1.205,96.4
9172,2011-03-24,547652,1460600,22079.0,United Kingdom,RIBBON REEL HEARTS DESIGN ,1,1.65,1.65,4,3,1.25,14606-22079,1.65,8.72,0.91,5.0,2011-03,2011-03,2011-03-21,False,0.0,0.0,1.65,100.0
9173,2011-03-24,547652,1460600,21563.0,United Kingdom,RED HEART SHAPE LOVE BUCKET ,1,2.95,2.95,4,3,1.65,14606-21563,2.95,7.55,2.49,2.0,2011-03,2011-03,2011-03-21,False,0.441,0.441,2.5090000000000003,85.05084745762713
9174,2011-03-24,547652,1460600,84970.0,United Kingdom,SINGLE HEART ZINC TLIGHT HOLDER,24,0.95,22.8,4,3,2.95,14606-84970,0.04,15.05,0.46,16.0,2011-03,2011-03,2011-03-21,False,0.0,0.0,22.8,100.0
9175,2011-03-24,547653,1674500,22356.0,United Kingdom,CHARLOTTE BAG PINK POLKADOT,100,0.72,72.0,4,3,22.8,16745-22356,0.01,18.86,0.36,17.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,72.0,100.0
9176,2011-03-24,547653,1674500,22243.0,United Kingdom,5 HOOK HANGER RED MAGIC TOADSTOOL,5,1.65,8.25,4,3,72.0,16745-22243,0.33,21.14,0.83,13.0,2011-03,2011-03,2011-03-24,True,0.108,0.54,7.71,93.45454545454545
9177,2011-03-24,547653,1674500,22383.0,United Kingdom,LUNCH BAG SUKI DESIGN ,10,1.65,16.5,4,3,8.25,16745-22383,0.16,16.06,1.08,9.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,16.5,100.0
9178,2011-03-24,547653,1674500,22666.0,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,7,2.95,20.65,4,3,16.5,16745-22666,0.42,18.91,1.59,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,20.65,100.0
9179,2011-03-24,547653,1674500,22857.0,United Kingdom,ASSORTED EASTER GIFT TAGS,6,0.85,5.1,4,3,20.65,16745-22857,0.14,12.88,0.87,15.0,2011-03,2011-03,2011-03-24,True,0.036000000000000004,0.21600000000000003,4.8839999999999995,95.76470588235294
9180,2011-03-24,547653,1674500,22857.0,United Kingdom,ASSORTED EASTER GIFT TAGS,6,0.85,5.1,4,3,5.1,16745-22857,0.14,12.88,0.87,15.0,2011-03,2011-03,2011-03-24,True,0.036000000000000004,0.21600000000000003,4.8839999999999995,95.76470588235294
9181,2011-03-24,547653,1674500,22993.0,United Kingdom,SET OF 4 PANTRY JELLY MOULDS,5,1.25,6.25,4,3,5.1,16745-22993,0.25,14.83,0.51,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,6.25,100.0
9182,2011-03-24,547653,1674500,22667.0,United Kingdom,RECIPE BOX RETROSPOT ,4,2.95,11.8,4,3,6.25,16745-22667,0.74,14.54,1.23,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,11.8,100.0
9183,2011-03-24,547653,1674500,22722.0,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,5,3.95,19.75,4,3,11.8,16745-22722,0.79,18.53,2.46,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,19.75,100.0
9184,2011-03-24,547653,1674500,20749.0,United Kingdom,ASSORTED COLOUR MINI CASES,2,7.95,15.9,4,3,19.75,16745-20749,3.98,24.26,4.27,3.0,2011-03,2011-03,2011-03-24,True,0.47700000000000004,0.9540000000000001,14.946,94.0
9185,2011-03-24,547653,1674500,21669.0,United Kingdom,BLUE STRIPE CERAMIC DRAWER KNOB,12,1.25,15.0,4,3,15.9,16745-21669,0.1,21.62,0.32,16.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,15.0,100.0
9186,2011-03-24,547653,1674500,21155.0,United Kingdom,RED RETROSPOT PEG BAG,3,2.55,7.65,4,3,15.0,16745-21155,0.85,24.28,1.48,9.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,7.65,100.0
9187,2011-03-24,547653,1674500,22558.0,United Kingdom,CLOTHES PEGS RETROSPOT PACK 24 ,5,1.49,7.45,4,3,7.65,16745-22558,0.3,18.46,0.86,12.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,7.45,100.0
9188,2011-03-24,547653,1674500,22900.0,United Kingdom, SET 2 TEA TOWELS I LOVE LONDON ,3,2.95,8.85,4,3,7.45,16745-22900,0.98,67.79,1.5,25.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,8.85,100.0
9189,2011-03-24,547653,1674500,21035.0,United Kingdom,SET2 RED RETROSPOT TEA TOWELS ,3,3.25,9.75,4,3,8.85,16745-21035,1.08,18.64,3.54,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,9.75,100.0
9190,2011-03-24,547653,1674500,22989.0,United Kingdom,SET 2 PANTRY DESIGN TEA TOWELS,2,3.25,6.5,4,3,9.75,16745-22989,1.63,24.26,1.42,7.0,2011-03,2011-03,2011-03-24,True,0.441,0.882,5.618,86.43076923076923
9191,2011-03-24,547653,1674500,22989.0,United Kingdom,SET 2 PANTRY DESIGN TEA TOWELS,4,3.25,13.0,4,3,6.5,16745-22989,0.81,24.26,1.42,7.0,2011-03,2011-03,2011-03-24,True,0.441,1.764,11.236,86.43076923076923
9192,2011-03-24,547653,1674500,22138.0,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,24,4.25,102.0,4,3,13.0,16745-22138,0.18,18.59,2.68,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,102.0,100.0
9193,2011-03-24,547653,1674500,21213.0,United Kingdom,PACK OF 72 SKULL CAKE CASES,24,0.55,13.2,4,3,102.0,16745-21213,0.02,14.62,0.24,26.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,13.2,100.0
9194,2011-03-24,547653,1674500,21975.0,United Kingdom,PACK OF 60 DINOSAUR CAKE CASES,120,0.42,50.4,4,3,13.2,16745-21975,0.0,10.9,0.19,22.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,50.4,100.0
9195,2011-03-24,547653,1674500,21977.0,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,120,0.42,50.4,4,3,50.4,16745-21977,0.0,14.53,0.38,28.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,50.4,100.0
9196,2011-03-24,547653,1674500,21212.0,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,120,0.42,50.4,4,3,50.4,16745-21212,0.0,18.06,0.2,31.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,50.4,100.0
9197,2011-03-24,547654,1452700,21245.0,United Kingdom,GREEN POLKADOT PLATE ,1,1.69,1.69,4,3,50.4,14527-21245,1.69,8.29,0.98,5.0,2011-03,2011-03,2011-03-24,True,0.099,0.099,1.591,94.14201183431953
9198,2011-03-24,547654,1452700,21244.0,United Kingdom,BLUE POLKADOT PLATE ,1,1.69,1.69,4,3,1.69,14527-21244,1.69,27.27,0.71,18.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.69,100.0
9199,2011-03-24,547654,1452700,21243.0,United Kingdom,PINK  POLKADOT PLATE ,1,1.69,1.69,4,3,1.69,14527-21243,1.69,22.22,1.03,14.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.69,100.0
9200,2011-03-24,547654,1452700,21242.0,United Kingdom,RED RETROSPOT PLATE ,1,1.69,1.69,4,3,1.69,14527-21242,1.69,24.87,0.46,14.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.69,100.0
9201,2011-03-24,547654,1452700,22676.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 1,2,1.25,2.5,4,3,1.69,14527-22676,0.63,10.08,1.09,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,2.5,100.0
9202,2011-03-24,547654,1452700,22677.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 2,1,1.25,1.25,4,3,2.5,14527-22677,1.25,8.26,1.18,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.25,100.0
9203,2011-03-24,547654,1452700,22682.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 7,1,1.25,1.25,4,3,1.25,14527-22682,1.25,6.81,0.91,5.0,2011-03,2011-03,2011-03-24,True,0.07200000000000001,0.07200000000000001,1.178,94.24
9204,2011-03-24,547654,1452700,22684.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 9,1,1.25,1.25,4,3,1.25,14527-22684,1.25,6.12,1.15,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.25,100.0
9205,2011-03-24,547654,1452700,22685.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 0,1,1.25,1.25,4,3,1.25,14527-22685,1.25,11.11,0.71,8.0,2011-03,2011-03,2011-03-24,True,0.027,0.027,1.223,97.84
9206,2011-03-24,547654,1452700,22680.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 5,1,1.25,1.25,4,3,1.25,14527-22680,1.25,8.3,0.96,5.0,2011-03,2011-03,2011-03-24,True,0.054,0.054,1.196,95.67999999999999
9207,2011-03-24,547654,1452700,22679.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 4,1,1.25,1.25,4,3,1.25,14527-22679,1.25,9.38,0.81,6.0,2011-03,2011-03,2011-03-24,True,0.07200000000000001,0.07200000000000001,1.178,94.24
9208,2011-03-24,547654,1452700,22678.0,United Kingdom,FRENCH BLUE METAL DOOR SIGN 3,1,1.25,1.25,4,3,1.25,14527-22678,1.25,7.09,0.96,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.25,100.0
9209,2011-03-24,547654,1452700,84997.0,United Kingdom,CHILDRENS CUTLERY POLKADOT PINK,1,4.15,4.15,4,3,1.25,14527-84997,4.15,26.6,2.13,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,4.15,100.0
9210,2011-03-24,547654,1452700,21770.0,United Kingdom,OPEN CLOSED METAL SIGN,2,4.95,9.9,4,3,4.15,14527-21770,2.48,11.55,3.68,2.0,2011-03,2011-03,2011-03-24,True,0.369,0.738,9.162,92.54545454545455
9211,2011-03-24,547654,1452700,84691.0,United Kingdom,PACK 20 DOLLY PEGS,2,0.85,1.7,4,3,9.9,14527-84691,0.43,1.7,0.43,2.0,2011-03,2011-03,2011-03-24,True,0.009000000000000001,0.018000000000000002,1.682,98.94117647058823
9212,2011-03-24,547654,1452700,23182.0,United Kingdom,TOILET SIGN OCCUPIED OR VACANT,2,0.83,1.66,4,3,1.7,14527-23182,0.42,11.38,0.72,12.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.66,100.0
9213,2011-03-24,547654,1452700,21930.0,United Kingdom,JUMBO STORAGE BAG SKULLS,2,1.95,3.9,4,3,1.66,14527-21930,0.98,24.84,0.87,14.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,3.9,100.0
9214,2011-03-24,547654,1452700,85183.0,United Kingdom,CHARLIE  LOLA WASTEPAPER BIN FLORA,1,3.75,3.75,4,3,3.9,14527-85183,3.75,6.22,6.22,1.0,2011-03,2011-03,2011-03-24,True,0.018000000000000002,0.018000000000000002,3.732,99.52000000000001
9215,2011-03-24,547654,1452700,22844.0,United Kingdom,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,17.0,4,3,3.75,14527-22844,4.25,24.87,6.93,3.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,17.0,100.0
9216,2011-03-24,547654,1452700,22796.0,United Kingdom,PHOTO FRAME 3 CLASSIC HANGING,1,9.95,9.95,4,3,17.0,14527-22796,9.95,24.46,7.94,2.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,9.95,100.0
9217,2011-03-24,547654,1452700,22508.0,United Kingdom,DOORSTOP RETROSPOT HEART,1,3.75,3.75,4,3,9.95,14527-22508,3.75,11.08,2.77,3.0,2011-03,2011-03,2011-03-24,True,0.279,0.279,3.471,92.56
9218,2011-03-24,547655,1426700,85123.0,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,6,2.95,17.7,4,3,3.75,14267-85123,0.49,28.18,0.89,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,17.7,100.0
9219,2011-03-24,547655,1426700,48187.0,United Kingdom,DOORMAT NEW ENGLAND,2,7.95,15.9,4,3,17.7,14267-48187,3.98,27.24,4.87,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,15.9,100.0
9220,2011-03-24,547655,1426700,22989.0,United Kingdom,SET 2 PANTRY DESIGN TEA TOWELS,6,3.25,19.5,4,3,15.9,14267-22989,0.54,24.26,1.42,7.0,2011-03,2011-03,2011-03-24,True,0.441,2.646,16.854,86.43076923076922
9221,2011-03-24,547655,1426700,22961.0,United Kingdom,JAM MAKING SET PRINTED,24,1.45,34.8,4,3,19.5,14267-22961,0.06,26.52,0.49,16.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,34.8,100.0
9222,2011-03-24,547655,1426700,22960.0,United Kingdom,JAM MAKING SET WITH JARS,12,3.75,45.0,4,3,34.8,14267-22960,0.31,31.55,1.91,7.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,45.0,100.0
9223,2011-03-24,547655,1426700,22956.0,United Kingdom,36 FOIL HEART CAKE CASES,6,2.1,12.6,4,3,45.0,14267-22956,0.35,38.51,0.45,19.0,2011-03,2011-03,2011-03-24,True,0.315,1.8900000000000001,10.709999999999999,85.0
9224,2011-03-24,547655,1426700,22776.0,United Kingdom,SWEETHEART CAKESTAND 3 TIER,4,9.95,39.8,4,3,12.6,14267-22776,2.49,21.86,7.87,2.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,39.8,100.0
9225,2011-03-24,547655,1426700,22720.0,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,6,4.95,29.7,4,3,39.8,14267-22720,0.83,21.24,2.38,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,29.7,100.0
9226,2011-03-24,547655,1426700,22666.0,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,6,2.95,17.7,4,3,29.7,14267-22666,0.49,18.91,1.59,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,17.7,100.0
9227,2011-03-24,547655,1426700,22423.0,United Kingdom,REGENCY CAKESTAND 3 TIER,6,12.75,76.5,4,3,17.7,14267-22423,2.13,73.5,5.72,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,76.5,100.0
9228,2011-03-24,547655,1426700,22151.0,United Kingdom,PLACE SETTING WHITE HEART,24,0.42,10.08,4,3,76.5,14267-22151,0.02,20.59,0.09,50.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,10.08,100.0
9229,2011-03-24,547655,1426700,22061.0,United Kingdom,LARGE CAKE STAND  HANGING STRAWBERY,4,9.95,39.8,4,3,10.08,14267-22061,2.49,23.12,7.83,2.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,39.8,100.0
9230,2011-03-24,547655,1426700,22055.0,United Kingdom,MINI CAKE STAND  HANGING STRAWBERY,16,1.65,26.4,4,3,39.8,14267-22055,0.1,15.89,0.85,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,26.4,100.0
9231,2011-03-24,547655,1426700,21877.0,United Kingdom,HOME SWEET HOME MUG,12,1.25,15.0,4,3,26.4,14267-21877,0.1,14.16,0.42,12.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,15.0,100.0
9232,2011-03-24,547655,1426700,21164.0,United Kingdom,HOME SWEET HOME METAL SIGN ,6,2.95,17.7,4,3,15.0,14267-21164,0.49,20.2,1.25,6.0,2011-03,2011-03,2011-03-24,True,0.108,0.648,17.052,96.33898305084746
9233,2011-03-24,547656,1326300,82552.0,United Kingdom,WASHROOM METAL SIGN,1,1.45,1.45,4,3,17.7,13263-82552,1.45,20.15,0.88,13.0,2011-03,2011-03,2011-03-24,True,0.009000000000000001,0.009000000000000001,1.441,99.3793103448276
9234,2011-03-24,547656,1326300,22487.0,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,1,9.95,9.95,4,3,1.45,13263-22487,9.95,22.12,8.16,2.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,9.95,100.0
9235,2011-03-24,547656,1326300,22173.0,United Kingdom,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2.95,2.95,4,3,9.95,13263-22173,2.95,16.9,1.6,6.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,2.95,100.0
9236,2011-03-24,547656,1326300,21181.0,United Kingdom,PLEASE ONE PERSON METAL SIGN,3,2.1,6.3,4,3,2.95,13263-21181,0.7,25.61,0.96,13.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,6.3,100.0
9237,2011-03-24,547656,1326300,85150.0,United Kingdom,LADIES  GENTLEMEN METAL SIGN,2,2.55,5.1,4,3,6.3,13263-85150,1.27,21.4,1.39,9.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,5.1,100.0
9238,2011-03-24,547656,1326300,85152.0,United Kingdom,HAND OVER THE CHOCOLATE   SIGN ,1,2.1,2.1,4,3,5.1,13263-85152,2.1,16.72,1.1,8.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,2.1,100.0
9239,2011-03-24,547656,1326300,21165.0,United Kingdom,BEWARE OF THE CAT METAL SIGN ,1,1.69,1.69,4,3,2.1,13263-21165,1.69,12.2,1.03,7.0,2011-03,2011-03,2011-03-24,True,0.027,0.027,1.663,98.40236686390533
9240,2011-03-24,547656,1326300,82582.0,United Kingdom,AREA PATROLLED METAL SIGN,3,2.1,6.3,4,3,1.69,13263-82582,0.7,15.25,1.13,7.0,2011-03,2011-03,2011-03-24,True,0.027,0.081,6.218999999999999,98.71428571428571
9241,2011-03-24,547656,1326300,21164.0,United Kingdom,HOME SWEET HOME METAL SIGN ,1,2.95,2.95,4,3,6.3,13263-21164,2.95,20.2,1.25,6.0,2011-03,2011-03,2011-03-24,True,0.108,0.108,2.842,96.33898305084746
9242,2011-03-24,547656,1326300,82551.0,United Kingdom,LAUNDRY 15C METAL SIGN,1,1.45,1.45,4,3,2.95,13263-82551,1.45,23.83,1.09,15.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.45,100.0
9243,2011-03-24,547656,1326300,21175.0,United Kingdom,GIN  TONIC DIET METAL SIGN,4,2.55,10.2,4,3,1.45,13263-21175,0.64,21.77,1.17,9.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,10.2,100.0
9244,2011-03-24,547656,1326300,21174.0,United Kingdom,POTTERING IN THE SHED METAL SIGN,2,2.08,4.16,4,3,10.2,13263-21174,1.04,11.34,1.32,5.0,2011-03,2011-03,2011-03-24,True,0.081,0.162,3.998,96.10576923076923
9245,2011-03-24,547656,1326300,21179.0,United Kingdom,NO JUNK MAIL METAL SIGN,2,1.25,2.5,4,3,4.16,13263-21179,0.63,4.82,1.03,4.0,2011-03,2011-03,2011-03-24,True,0.045000000000000005,0.09000000000000001,2.41,96.4
9246,2011-03-24,547656,1326300,21166.0,United Kingdom,COOK WITH WINE METAL SIGN ,3,2.08,6.24,4,3,2.5,13263-21166,0.69,21.46,1.16,11.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,6.24,100.0
9247,2011-03-24,547656,1326300,21908.0,United Kingdom,CHOCOLATE THIS WAY METAL SIGN,2,2.1,4.2,4,3,6.24,13263-21908,1.05,9.77,1.35,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,4.2,100.0
9248,2011-03-24,547656,1326300,21899.0,United Kingdom,KEY FOB  GARAGE DESIGN,1,0.65,0.65,4,3,4.2,13263-21899,0.65,5.14,0.32,8.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.65,100.0
9249,2011-03-24,547656,1326300,21900.0,United Kingdom,KEY FOB  SHED,1,0.65,0.65,4,3,0.65,13263-21900,0.65,4.75,0.59,7.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.65,100.0
9250,2011-03-24,547656,1326300,21902.0,United Kingdom,KEY FOB  FRONT  DOOR ,1,0.65,0.65,4,3,0.65,13263-21902,0.65,4.28,0.48,6.0,2011-03,2011-03,2011-03-24,True,0.009000000000000001,0.009000000000000001,0.641,98.61538461538461
9251,2011-03-24,547656,1326300,21901.0,United Kingdom,KEY FOB  BACK DOOR ,1,0.65,0.65,4,3,0.65,13263-21901,0.65,4.47,0.39,7.0,2011-03,2011-03,2011-03-24,True,0.009000000000000001,0.009000000000000001,0.641,98.61538461538461
9252,2011-03-24,547656,1326300,85123.0,United Kingdom,WHITE HANGING HEART TLIGHT HOLDER,2,2.95,5.9,4,3,0.65,13263-85123,1.48,28.18,0.89,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,5.9,100.0
9253,2011-03-24,547656,1326300,47566.0,United Kingdom,PARTY BUNTING,2,4.95,9.9,4,3,5.9,13263-47566,2.48,45.86,2.42,8.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,9.9,100.0
9254,2011-03-24,547656,1326300,22110.0,United Kingdom,BIRD HOUSE HOT WATER BOTTLE,1,2.55,2.55,4,3,9.9,13263-22110,2.55,10.74,3.72,2.0,2011-03,2011-03,2011-03-24,True,0.5760000000000001,0.5760000000000001,1.9739999999999998,77.41176470588235
9255,2011-03-24,547656,1326300,21484.0,United Kingdom,CHICK GREY HOT WATER BOTTLE,1,3.45,3.45,4,3,2.55,13263-21484,3.45,10.33,4.42,17.0,2011-03,2011-03,2011-03-24,True,1.557,1.557,1.8930000000000002,54.869565217391305
9256,2011-03-24,547656,1326300,22441.0,United Kingdom,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2.1,2.1,4,3,3.45,13263-22441,2.1,8.49,1.32,4.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,2.1,100.0
9257,2011-03-24,547656,1326300,22520.0,United Kingdom,CHILDS GARDEN TROWEL BLUE ,1,0.85,0.85,4,3,2.1,13263-22520,0.85,5.29,0.41,6.0,2011-03,2011-03,2011-03-24,True,0.06300000000000001,0.06300000000000001,0.7869999999999999,92.58823529411764
9258,2011-03-24,547656,1326300,22867.0,United Kingdom,HAND WARMER BIRD DESIGN,1,2.1,2.1,4,3,0.85,13263-22867,2.1,3.48,2.43,1.0,2011-03,2011-03,2011-03-24,True,0.63,0.63,1.4700000000000002,70.0
9259,2011-03-24,547656,1326300,22633.0,United Kingdom,HAND WARMER UNION JACK,1,2.1,2.1,4,3,2.1,13263-22633,2.1,4.19,1.94,2.0,2011-03,2011-03,2011-03-24,True,0.63,0.63,1.4700000000000002,70.0
9260,2011-03-24,547656,1326300,17090.0,United Kingdom,VANILLA INCENSE 40 CONES IN TIN,1,1.25,1.25,4,3,2.1,13263-17090,1.25,1.25,1.25,1.0,2011-03,2011-03,2011-03-24,True,1.125,1.125,0.125,10.0
9261,2011-03-24,547656,1326300,22982.0,United Kingdom,PANTRY PASTRY BRUSH,1,1.25,1.25,4,3,1.25,13263-22982,1.25,9.44,0.76,8.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.25,100.0
9262,2011-03-24,547656,1326300,22980.0,United Kingdom,PANTRY SCRUBBING BRUSH,1,1.65,1.65,4,3,1.25,13263-22980,1.65,17.21,0.78,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,1.65,100.0
9263,2011-03-24,547656,1326300,21977.0,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,1,0.55,0.55,4,3,1.65,13263-21977,0.55,14.53,0.38,28.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.55,100.0
9264,2011-03-24,547656,1326300,85231.0,United Kingdom,CINAMMON SET OF 9 TLIGHTS,1,0.85,0.85,4,3,0.55,13263-85231,0.85,4.47,0.53,5.0,2011-03,2011-03,2011-03-24,True,0.009000000000000001,0.009000000000000001,0.841,98.94117647058823
9265,2011-03-24,547656,1326300,22999.0,United Kingdom,TRAVEL CARD WALLET RETRO PETALS,2,0.42,0.84,4,3,0.85,13263-22999,0.21,3.83,0.27,8.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.84,100.0
9266,2011-03-24,547656,1326300,22998.0,United Kingdom,TRAVEL CARD WALLET KEEP CALM,2,0.42,0.84,4,3,0.84,13263-22998,0.21,6.87,0.23,13.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.84,100.0
9267,2011-03-24,547656,1326300,22997.0,United Kingdom,TRAVEL CARD WALLET UNION JACK,2,0.42,0.84,4,3,0.84,13263-22997,0.21,4.35,0.15,10.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.84,100.0
9268,2011-03-24,547656,1326300,22995.0,United Kingdom,TRAVEL CARD WALLET SUKI,1,0.42,0.42,4,3,0.84,13263-22995,0.42,3.15,0.33,7.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.42,100.0
9269,2011-03-24,547656,1326300,22994.0,United Kingdom,TRAVEL CARD WALLET RETROSPOT,2,0.42,0.84,4,3,0.42,13263-22994,0.21,3.27,0.4,7.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.84,100.0
9270,2011-03-24,547656,1326300,23004.0,United Kingdom,TRAVEL CARD WALLET PANTRY,2,0.42,0.84,4,3,0.84,13263-23004,0.21,2.38,0.34,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.84,100.0
9271,2011-03-24,547656,1326300,23003.0,United Kingdom,TRAVEL CARD WALLET VINTAGE ROSE ,1,0.42,0.42,4,3,0.84,13263-23003,0.42,2.02,0.23,5.0,2011-03,2011-03,2011-03-24,True,0.0,0.0,0.42,100.0
